Time5,Brightness5
57106,67
57117,67
57127,66
57138,65
57148,64
57158,63
57168,63
57179,62
57190,63
57200,64
57210,64
57221,64
57231,63
57241,62
57252,62
57263,61
57273,61
57283,60
57293,60
57304,61
57314,62
57325,62
57335,61
57346,61
57356,61
57366,60
57376,60
57388,60
57398,60
57408,61
57418,62
57428,63
57439,62
57450,62
57460,62
57470,61
57481,61
57491,61
57501,62
57511,63
57523,64
57533,65
57543,65
57553,64
57564,64
57574,64
57585,64
57595,64
57606,64
57616,66
57626,67
57636,68
57647,68
57658,68
57668,67
57678,67
57689,66
57699,66
57709,67
57720,68
57731,69
57741,70
57751,71
57761,71
57772,70
57783,69
57793,69
57803,68
57814,69
57824,70
57834,71
57844,71
57856,72
57866,72
57876,71
57886,70
57896,69
57907,69
57918,69
57928,70
57938,71
57949,71
57959,72
57969,72
57979,71
57991,70
58001,68
58011,68
58021,68
58032,68
58042,69
58053,69
58063,70
58074,70
58084,69
58094,67
58104,66
58116,66
58126,65
58136,65
58146,66
58157,66
58167,67
58177,67
58188,65
58199,64
58209,64
58219,63
58229,62
58240,62
58251,62
58261,63
58271,64
58281,63
58292,63
58302,62
58312,61
58323,61
58334,60
58344,60
58354,60
58364,61
58375,62
58386,62
58396,61
58406,61
58417,61
58427,60
58437,60
58448,60
58459,60
58469,61
58479,62
58489,63
58500,62
58510,62
58521,62
58531,62
58542,61
58552,61
58562,62
58572,63
58584,64
58594,65
58604,65
58614,65
58625,65
58635,64
58646,64
58656,64
58667,65
58677,66
58687,67
58697,68
58707,69
58719,68
58729,68
58739,67
58749,67
58760,67
58770,67
58781,69
58791,70
58802,70
58812,71
58822,71
58832,70
58843,70
58854,69
58864,69
58874,69
58885,70
58895,71
58905,71
58916,72
58927,72
58937,71
58947,70
58957,69
58968,69
58978,69
58989,70
58999,70
59010,71
59020,71
59030,71
59040,70
59052,69
59062,68
59072,67
59082,67
59092,68
59103,68
59114,69
59124,69
59134,69
59145,68
59155,67
59165,66
59175,65
59187,64
59197,65
59207,65
59217,66
59228,66
59238,66
59249,65
59259,64
59270,63
59280,63
59290,62
59300,62
59311,62
59322,63
59332,63
59342,63
59353,62
59363,62
59373,61
59384,61
59395,60
59405,60
59415,60
59425,61
59436,62
59447,62
59457,61
59467,61
59478,61
59488,60
59498,60
59508,60
59520,60
59530,61
59540,63
59550,63
59560,63
59571,62
59582,62
59592,62
59602,62
59613,62
59623,62
59633,63
59643,65
59655,66
59665,66
59675,65
59685,65
59696,65
59706,64
59717,64
59727,65
59738,66
59748,68
59758,69
59768,69
59780,69
59790,68
59800,67
59810,67
59821,67
59831,68
59841,69
59852,70
59863,71
59873,71
59883,71
59893,70
59904,70
59915,69
59925,69
59935,69
59945,70
59956,71
59966,71
59977,72
59987,72
59998,71
60008,70
60018,69
60028,69
60039,69
60050,70
60060,70
60070,71
60081,71
60091,71
60101,70
60112,69
60123,68
60133,67
60143,67
60153,67
60164,68
60174,69
60185,69
60195,69
60206,68
60216,67
60226,66
60236,65
60248,64
60258,64
60268,65
60278,66
60289,66
60299,66
60309,64
60320,64
60331,63
60341,62
60351,62
60361,61
60371,62
60383,63
60393,63
60403,63
60413,62
60424,62
60434,61
60445,61
60455,60
60466,60
60476,60
60486,61
60496,62
60507,62
60518,61
60528,61
60538,61
60549,60
60559,60
60569,60
60580,60
60591,62
60601,63
60611,63
60621,63
60632,63
60642,62
60653,62
60663,62
60674,62
60684,62
60694,64
60704,65
60716,66
60726,66
60736,66
60746,65
60756,65
60767,65
60778,65
60788,65
60798,67
60809,68
60819,69
60829,69
60839,69
60851,68
60861,68
60871,67
60881,67
60892,68
60902,69
60913,70
60923,71
60934,71
60944,71
60954,71
60964,70
60975,69
60986,69
60996,69
61006,70
61017,71
61027,71
61037,72
61048,72
61059,71
61069,70
61079,69
61089,69
61100,69
61111,70
61121,70
61131,71
61142,71
61152,71
61162,70
61172,69
61184,68
61194,67
61204,67
61214,67
61224,68
61235,68
61246,69
61256,68
61266,67
61277,66
61287,65
61297,65
61307,64
61319,64
61329,64
61339,65
61349,66
61360,65
61370,64
61381,63
61391,63
61402,62
61412,61
61422,61
61432,61
61444,63
61454,63
61464,62
61474,62
61485,61
61495,61
61505,60
61516,60
61527,60
61537,60
61547,61
61557,62
61568,62
61579,61
61589,61
61599,61
61609,61
61620,60
61630,60
61640,61
61651,62
61662,63
61672,64
61682,63
61692,63
61703,63
61714,63
61724,62
61734,62
61745,63
61755,64
61765,66
61776,66
61787,67
61797,66
61807,66
61817,65
61828,65
61838,65
61849,66
61859,67
61870,68
61880,69
61890,70
61900,69
61912,69
61922,68
61932,68
61942,68
61953,68
61963,69
61973,70
61984,71
61995,72
62005,72
62015,71
62025,70
62035,69
62047,69
62057,70
62067,70
62077,71
62088,71
62098,72
62109,72
62119,71
62130,70
62140,69
62150,68
62160,69
62171,69
62182,70
62192,70
62202,71
62213,71
62223,70
62233,68
62244,68
62255,67
62265,66
62275,67
62285,67
62296,68
62307,69
62317,68
62327,67
62338,66
62348,65
62358,64
62368,64
62380,63
62390,64
62400,65
62410,65
62420,65
62431,64
62442,63
62452,62
62462,62
62473,61
62483,61
62493,61
62503,62
62515,63
62525,62
62535,62
62545,61
62556,61
62566,60
62577,60
62587,60
62598,60
62608,61
62618,62
62628,62
62639,61
62650,61
62660,61
62670,61
62681,61
62691,60
62701,61
62712,62
62723,63
62733,64
62743,64
62753,63
62764,63
62775,63
62785,63
62795,62
62806,63
62816,65
62826,66
62836,67
62848,67
62858,66
62868,66
62878,66
62888,66
62899,65
62910,66
62920,68
62930,69
62941,69
62951,70
62961,70
62971,69
62983,68
62993,68
63003,68
63013,69
63024,70
63034,71
63045,71
63055,72
63066,72
63076,71
63086,70
63096,69
63108,69
63118,70
63128,70
63138,71
63149,71
63159,72
63169,72
63180,71
63191,70
63201,69
63211,68
63221,68
63232,69
63243,70
63253,70
63263,71
63273,70
63284,69
63294,68
63304,67
63315,66
63326,66
63336,66
63346,67
63356,68
63367,68
63378,68
63388,66
63398,65
63409,65
63419,64
63429,63
63440,63
63451,64
63461,65
63471,65
63481,64
63492,63
63502,63
63513,62
63523,61
63534,61
63544,61
63554,61
63564,62
63576,63
63586,62
63596,62
63606,61
63617,61
63627,60
63637,60
63648,60
63659,60
63669,61
63679,62
63689,62
63699,62
63711,61
63721,61
63731,61
63741,61
63752,61
63762,61
63773,62
63783,64
63794,64
63804,64
63814,64
63824,63
63835,63
63846,63
63856,63
63866,64
63877,65
63887,66
63897,67
63908,67
63919,67
63929,67
63939,66
63949,66
63960,66
63970,67
63981,68
63991,69
64002,70
64012,70
64022,70
64032,69
64044,69
64054,68
64064,68
64074,69
64084,70
64095,71
64106,71
64116,72
64126,72
64137,71
64147,70
64157,69
64167,69
64179,70
64189,70
64199,71
64209,71
64220,72
64230,72
64241,71
64251,70
64262,69
64272,68
64282,68
64292,69
64303,69
64314,70
64324,70
64334,70
64345,69
64355,68
64365,67
64376,66
64387,66
64397,66
64407,67
64417,67
64428,68
64439,67
64449,66
64459,65
64470,64
64480,63
64490,63
64500,63
64512,63
64522,64
64532,64
64542,64
64552,63
64563,62
64574,62
64584,61
64594,61
64605,60
64615,61
64625,62
64635,62
64647,62
64657,61
64667,61
64677,61
64688,60
64698,60
64709,60
64719,60
64730,61
64740,62
64750,62
64760,62
64772,62
64782,61
64792,61
64802,61
64813,61
64823,61
64833,63
64844,64
64855,65
64865,64
64875,64
64885,64
64896,64
64907,63
64917,63
64927,64
64937,65
64948,67
64958,68
64968,68
64979,67
64990,67
65000,67
65010,66
65020,66
65031,67
65042,68
65052,69
65062,70
65073,71
65083,70
65093,70
65104,69
65115,69
65125,68
65135,69
65145,70
65156,71
65166,71
65177,72
65187,72
65198,71
65208,70
65218,69
65228,69
65240,70
65250,70
65260,71
65270,71
65281,72
65291,72
65301,71
65312,70
65323,69
65333,68
65343,68
65353,69
65363,69
65375,70
65385,70
65395,70
65405,69
65416,67
65426,67
65437,66
65447,65
65458,65
65468,66
65478,67
65488,67
65499,67
65510,66
65520,65
65530,64
65541,63
65551,63
65561,62
65572,63
65583,64
65593,64
65603,64
65613,63
65624,62
65634,62
65645,61
65655,61
65666,60
65676,61
65686,62
65696,62
65708,62
65718,61
65728,61
65738,61
65748,60
65759,60
65770,60
65780,60
65790,61
65801,62
65811,63
65821,62
65831,62
65843,62
65853,61
65863,61
65873,61
65884,62
65894,63
65905,65
65915,65
65926,65
65936,64
65946,64
65956,64
65968,64
65978,64
65988,64
65998,66
66009,67
66019,68
66029,68
66040,68
66051,67
66061,67
66071,67
66081,67
66092,67
66103,69
66113,70
66123,70
66134,71
66144,71
66154,70
66164,69
66176,69
66186,69
66196,69
66206,70
66216,71
66227,72
66238,72
66248,72
66258,71
66269,70
66279,69
66289,69
66300,70
66311,70
66321,71
66331,71
66341,72
66352,72
66362,70
66373,69
66383,68
66394,68
66404,68
66414,68
66424,69
66436,69
66446,70
66456,69
66466,68
66477,67
66487,66
66497,65
66508,65
66519,65
66529,66
66539,66
66549,67
66560,66
66571,65
66581,64
66591,64
66601,63
66612,62
66622,62
66632,63
66643,64
66654,64
66664,63
66674,62
66684,62
66695,61
66706,61
66716,60
66726,60
66737,60
66747,62
66757,62
66768,62
66779,61
66789,61
66799,61
66809,60
66820,60
66830,60
66841,60
66851,62
66862,63
66872,63
66882,62
66892,62
66904,62
66914,62
66924,62
66934,61
66945,62
66955,63
66965,65
66976,65
66987,65
66997,65
67007,65
67017,64
67027,64
67039,64
67049,65
67059,66
67069,67
67080,68
67090,69
67101,68
67111,68
67122,67
67132,67
67142,67
67152,68
67163,69
67174,70
67184,71
67194,71
67205,71
67215,70
67225,70
67236,69
67247,69
67257,70
67267,70
67277,71
67288,72
67299,72
67309,72
67319,71
67330,70
67340,69
67350,69
67360,69
67372,70
67382,71
67392,71
67402,72
67412,71
67423,70
67434,69
67444,68
67454,67
67465,67
67475,68
67485,69
67495,69
67507,70
67517,69
67527,68
67537,67
67548,66
67558,65
67569,65
67579,64
67590,65
67600,65
67610,65
67620,65
67631,63
67642,63
67652,62
67662,61
67673,60
67683,60
67693,60
67704,61
67715,61
67725,61
67735,60
67745,59
67756,58
67767,58
67777,57
67787,57
67798,57
67808,58
67818,59
67828,59
67840,58
67850,58
67860,57
67870,57
67880,57
67891,57
67902,57
67912,59
67922,60
67933,60
67943,59
67953,59
67964,59
67975,59
67985,59
67995,58
68005,59
68016,61
68026,62
68037,63
68047,63
68058,62
68068,62
68078,62
68088,61
68100,61
68110,62
68120,64
68130,65
68141,66
68151,66
68161,66
68172,65
68183,65
68193,64
68203,64
68213,65
68224,66
68235,67
68245,68
68255,68
68265,68
68276,67
68286,66
68296,66
68307,66
68318,66
68328,67
68338,68
68348,68
68359,69
68370,69
68380,68
68390,67
68401,66
68411,66
68421,66
68432,67
68443,67
68453,68
68463,68
68473,68
68484,67
68494,66
68505,65
68515,64
68526,64
68536,65
68546,66
68556,67
68568,67
68578,67
68588,66
68598,65
68609,64
68619,63
68629,63
68640,63
68651,64
68661,65
68671,65
68681,65
68691,64
68703,63
68713,63
68723,62
68733,61
68744,61
68754,62
68765,63
68775,63
68786,63
68796,62
68806,61
68816,61
68827,61
68838,60
68848,60
68858,60
68869,62
68879,62
68889,62
68900,61
68911,61
68921,61
68931,61
68941,60
68952,60
68963,61
68973,62
68983,63
68994,63
69004,63
69014,63
69024,63
69036,62
69046,62
69056,62
69066,63
69076,64
69087,66
69098,66
69108,66
69118,66
69129,66
69139,65
69149,65
69159,65
69171,66
69181,67
69191,68
69201,69
69212,70
69222,69
69233,69
69243,68
69254,68
69264,68
69274,69
69284,70
69295,70
69306,71
69316,72
69326,71
69337,71
69347,70
69357,69
69368,69
69379,70
69389,71
69399,71
69409,72
69420,72
69431,72
69441,71
69451,70
69462,69
69472,69
69482,69
69492,70
69504,71
69514,71
69524,71
69534,71
69544,70
69555,69
69566,68
69576,67
69586,67
69597,68
69607,68
69617,69
69628,69
69639,68
69649,67
69659,66
69669,66
69680,65
69690,64
69701,64
69711,65
69722,66
69732,66
69742,65
69752,64
69764,64
69774,63
69784,62
69794,62
69805,62
69815,62
69825,63
69836,64
69847,63
69857,62
69867,62
69877,61
69888,61
69899,61
69909,60
69919,61
69929,62
69940,63
69950,63
69961,62
69971,62
69982,61
69992,61
70002,61
70012,61
70023,62
70034,63
70044,64
70054,64
70065,64
70075,64
70085,64
70096,63
70107,63
70117,63
70127,64
70137,65
70148,67
70158,67
70169,67
70179,67
70190,67
70200,66
70210,66
70220,66
70232,67
70242,68
70252,69
70262,70
70273,71
70283,70
70293,70
70304,69
70315,69
70325,69
70335,70
70345,71
70355,72
70367,72
70377,73
70387,73
70397,72
70408,71
70418,70
70429,70
70439,71
70450,71
70460,72
70470,73
70480,73
70491,73
70502,72
70512,71
70522,70
70533,69
70543,70
70553,70
70564,71
70575,71
70585,72
70595,71
70605,70
70616,69
70626,68
70637,67
70647,67
70658,68
70668,68
70678,69
70688,69
70700,69
70710,67
70720,66
70730,66
70740,65
70751,64
70762,64
70772,65
70782,66
70793,66
70803,65
70813,64
70823,64
70835,63
70845,62
70855,62
70865,61
70876,62
70886,63
70897,63
70907,63
70918,62
70928,62
70938,61
70948,61
70960,61
70970,60
70980,61
70990,62
71001,63
71011,63
71021,62
71032,62
71043,62
71053,61
71063,61
71073,61
71084,62
71095,63
71105,64
71115,65
71126,64
71136,64
71146,64
71156,64
71168,63
71178,63
71188,64
71198,66
71208,67
71219,68
71230,67
71240,67
71250,67
71261,66
71271,66
71281,66
71291,67
71303,68
71313,69
71323,70
71333,71
71344,70
71354,69
71365,69
71375,68
71386,69
71396,69
71406,70
71416,71
71428,72
71438,72
71448,72
71458,71
71469,70
71479,70
71489,69
71500,70
71511,71
71521,71
71531,72
71541,72
71552,72
71563,71
71573,70
71583,69
71593,69
71604,69
71614,70
71625,70
71635,71
71646,71
71656,71
71666,69
71676,68
71687,67
71698,67
71708,66
71718,67
71729,67
71739,68
71749,68
71760,68
71771,66
71781,66
71791,65
71801,64
71812,63
71822,63
71833,64
71843,65
71854,65
71864,64
71874,64
71884,63
71896,62
71906,62
71916,61
71926,61
71937,61
71947,63
71957,63
71968,62
71979,62
71989,61
71999,61
72009,61
72019,60
72031,60
72041,60
72051,62
72061,62
72072,62
72082,62
72093,61
72103,61
72114,61
72124,61
72134,61
72144,62
72155,63
72166,64
72176,65
72186,64
72197,64
72207,64
72217,63
72228,63
72239,63
72249,64
72259,66
72269,67
72280,68
72290,68
72301,67
72311,67
72322,66
72332,66
72342,66
72352,67
72364,68
72374,69
72384,70
72394,71
72404,70
72415,69
72426,69
72436,68
72446,68
72457,69
72467,70
72477,71
72487,71
72499,72
72509,72
72519,71
72529,70
72540,69
72550,69
72561,70
72571,70
72582,71
72592,72
72602,72
72612,72
72623,71
72634,70
72644,69
72654,68
72665,68
72675,69
72685,70
72696,70
72707,71
72717,70
72727,69
72737,68
72748,67
72759,66
72769,66
72779,66
72790,67
72800,67
72810,67
72820,67
72832,66
72842,65
72852,64
72862,63
72872,63
72883,63
72894,63
72904,64
72914,65
72925,64
72935,63
72945,62
72955,62
72967,61
72977,61
72987,60
72997,61
73008,62
73018,63
73029,62
73039,61
73050,61
73060,61
73070,60
73080,60
73092,60
73102,60
73112,62
73122,63
73133,62
73143,62
73153,62
73164,62
73175,62
73185,61
73195,61
73205,62
73216,63
73227,65
73237,65
73247,65
73257,64
73268,64
73278,64
73288,64
73299,64
73310,65
73320,66
73330,67
73340,68
73351,68
73362,68
73372,67
73382,67
73393,67
73403,67
73413,68
73424,69
73435,70
73445,71
73455,71
73465,71
73476,70
73486,69
73497,68
73507,69
73518,70
73528,71
73538,71
73548,72
73560,72
73570,72
73580,71
73590,70
73601,69
73611,69
73621,70
73632,71
73643,71
73653,72
73663,72
73673,72
73683,71
73695,70
73705,69
73715,68
73725,68
73736,69
73746,70
73757,70
73767,70
73778,70
73788,69
73798,68
73808,67
73819,66
73830,66
73840,66
73850,67
73861,67
73871,67
73881,67
73892,66
73903,65
73913,64
73923,63
73933,63
73944,63
73954,63
73965,64
73975,64
73986,64
73996,63
74006,62
74016,62
74028,61
74038,61
74048,60
74058,61
74068,62
74079,63
74090,62
74100,62
74110,61
74121,61
74131,61
74141,61
74151,60
74163,61
74173,62
74183,63
74193,63
74204,63
74214,62
74225,62
74235,62
74246,62
74256,62
74266,62
74276,64
74287,65
74298,66
74308,65
74318,65
74329,65
74339,64
74349,64
74360,64
74371,65
74381,67
74391,68
74401,69
74412,69
74423,68
74433,68
74443,67
74454,67
74464,67
74474,68
74484,69
74496,70
74506,71
74516,72
74526,71
74536,70
74547,70
74558,69
74568,69
74578,70
74589,71
74599,72
74609,72
74620,73
74631,72
74641,71
74651,70
74661,70
74672,69
74682,70
74693,70
74703,71
74714,72
74724,72
74734,72
74744,71
74756,70
74766,69
74776,68
74786,68
74797,69
74807,69
74817,70
74828,70
74839,69
74849,68
74859,67
74869,66
74880,66
74891,65
74901,65
74911,66
74921,67
74932,67
74942,66
74952,65
74963,64
74974,64
74984,63
74994,62
75004,62
75015,63
75026,64
75036,64
75046,63
75057,63
75067,62
75077,61
75088,61
75099,61
75109,60
75119,61
75129,62
75140,63
75150,62
75161,62
75171,61
75182,61
75192,61
75202,60
75212,60
75224,61
75234,62
75244,63
75254,63
75265,63
75275,62
75286,62
75296,62
75307,62
75317,62
75327,63
75337,64
75347,65
75359,66
75369,66
75379,65
75389,65
75400,65
75410,65
75421,65
75431,66
75442,67
75452,68
75462,69
75472,69
75483,68
75494,68
75504,68
75514,67
75525,67
75535,68
75545,69
75556,70
75567,71
75577,72
75587,71
75597,70
75608,70
75618,69
75629,69
75639,70
75650,71
75660,71
75670,72
75680,73
75692,72
75702,71
75712,70
75722,70
75732,69
75743,70
75754,71
75764,71
75774,71
75785,72
75795,71
75805,70
75815,69
75827,68
75837,68
75847,68
75857,68
75868,69
75878,69
75889,70
75899,69
75910,68
75920,67
75930,66
75940,65
75951,65
75962,65
75972,66
75982,67
75993,66
76003,65
76013,64
76024,63
76035,62
76045,61
76055,61
76065,60
76076,61
76087,62
76097,62
76107,61
76118,60
76128,60
76138,59
76148,58
76160,58
76170,57
76180,58
76190,59
76200,59
76211,59
76222,58
76232,58
76242,57
76253,57
76263,57
76273,57
76284,57
76295,59
76305,60
76315,60
76325,59
76336,59
76346,59
76357,59
76367,58
76378,58
76388,59
76398,61
76408,62
76420,63
76430,62
76440,62
76450,62
76461,62
76471,61
76481,61
76492,62
76503,64
76513,65
76523,66
76533,66
76544,66
76555,65
76565,64
76575,64
76585,64
76596,65
76606,66
76616,67
76627,68
76638,68
76648,68
76658,67
76668,66
76679,66
76690,66
76700,67
76710,68
76721,68
76731,69
76741,69
76752,69
76763,68
76773,67
76783,66
76793,66
76804,67
76814,67
76825,68
76835,68
76846,69
76856,69
76866,67
76876,66
76888,66
76898,65
76908,65
76918,66
76929,67
76939,67
76950,68
76960,67
76971,66
76981,65
76991,64
77001,64
77011,63
77023,64
77033,65
77043,66
77053,66
77064,66
77074,65
77085,65
77095,64
77106,64
77116,63
77126,64
77136,64
77147,66
77158,66
77168,65
77178,64
77189,64
77199,63
77209,63
77220,62
77231,62
77241,62
77251,64
77261,64
77272,63
77283,63
77293,62
77303,62
77314,62
77324,62
77334,61
77344,62
77356,63
77366,64
77376,64
77386,64
77396,63
77407,63
77418,63
77428,63
77438,63
77449,63
77459,65
77469,66
77479,67
77491,66
77501,66
77511,66
77521,65
77532,65
77542,65
77553,66
77563,67
77574,68
77584,69
77594,70
77604,69
77615,68
77626,68
77636,67
77646,67
77657,68
77667,69
77677,70
77688,71
77699,71
77709,71
77719,70
77729,69
77740,69
77751,69
77761,70
77771,70
77782,71
77792,71
77802,72
77812,72
77824,71
77834,70
77844,69
77854,68
77864,69
77875,70
77886,70
77896,71
77906,71
77917,70
77927,69
77937,68
77947,67
77959,67
77969,67
77979,67
77989,68
78000,68
78010,68
78021,68
78031,67
78042,66
78052,65
78062,64
78072,64
78084,64
78094,65
78104,66
78114,66
78125,65
78135,64
78145,63
78156,62
78167,62
78177,61
78187,61
78197,62
78208,63
78219,63
78229,62
78239,61
78249,61
78260,61
78270,60
78280,60
78291,59
78302,60
78312,61
78322,62
78332,61
78343,61
78354,61
78364,60
78374,60
78385,60
78395,60
78405,60
78416,62
78427,63
78437,63
78447,62
78457,62
78468,62
78478,62
78489,62
78499,62
78510,63
78520,64
78530,66
78540,66
78552,66
78562,65
78572,65
78582,65
78593,65
78603,65
78613,66
78624,67
78635,68
78645,69
78655,70
78665,69
78675,68
78687,68
78697,67
78707,68
78717,69
78728,70
78738,70
78749,71
78759,72
78770,71
78780,70
78790,70
78800,69
78811,69
78822,70
78832,71
78842,71
78853,72
78863,72
78873,72
78884,71
78895,70
78905,69
78915,69
78925,70
78936,70
78947,71
78957,71
78967,72
78978,71
78988,70
78998,69
79008,68
79020,67
79030,67
79040,68
79050,69
79060,69
79071,69
79082,68
79092,67
79102,67
79113,66
79123,65
79133,64
79143,64
79155,65
79165,66
79175,66
79185,65
79196,64
79206,64
79217,63
79227,62
79238,62
79248,62
79258,62
79268,63
79279,63
79290,63
79300,62
79310,62
79321,61
79331,61
79341,60
79352,60
79363,61
79373,62
79383,63
79393,62
79404,62
79415,61
79425,61
79435,61
79446,61
79456,61
79466,61
79476,63
79488,64
79498,64
79508,64
79518,64
79528,63
79539,63
79550,63
79560,63
79570,64
79581,65
79591,67
79601,67
79611,67
79623,67
79633,66
79643,66
79653,66
79664,66
79674,67
79685,68
79695,69
79706,70
79716,70
79726,70
79736,69
79748,69
79758,68
79768,68
79778,69
79789,70
79799,71
79809,72
